AtcoCode,CommonName,LocalityName,Latitude,Longitude,Easting,Northing
700000015707,St Colman's College,Newry,54.1892348,-6.3408136,308356,327965
700000015708,Ardbrin Road,Newry,54.2980131,-6.1470205,320687,340386
700000015709,Mehans Corner,Newry,54.1060108,-6.409633,304073,318599
700000015710,Integrated College Dungannon,Dungannon,54.4969896,-6.7492617,281087,361671
700000015711,Oaklands,Newry,54.1576048,-6.3245237,309503,324470
700000015712,Forest Hills,Newry,54.147614,-6.315615,310111,323372
700000015713,Burren Road,Newry,54.12016186,-6.26889967,313241,320391
700000015714,Burren Road,Newry,54.12005477,-6.26895002,313238,320379
700000015715,St Marks High School,Newry,54.1086069,-6.2546758,314200,319127
700000015716,Duke Street,Newry,54.1016047,-6.2537587,314279,318349
700000015717,Duke Street,Newry,54.1016503,-6.2539132,314269,318354
700000015718,Ashley Heights,Newry,54.112672,-6.2601006,313834,319571
700000015719,Warrenpoint Miltown Street,Newry,54.12593615,-6.26494169,313484,321040
700000015720,Carrick Primary School,Newry,54.133882,-6.260304,313763,321931
700000015721,Derryleckagh Road,Newry,54.1460472,-6.2612217,313669,323283
700000015722,Green Road,Newry,54.18538384,-6.391337893,305068,327460
700000015723,Derrymore House,Newry,54.1910989,-6.3814116,305701,328111
700000015724,Henrys Bridge,Newry,54.139134,-6.566628,293730,322066
700000015725,Five Mile Hill,Newry,54.2632811,-6.3163372,309757,336244
700000015726,St Marys High School,Newry,54.1653369,-6.3292607,309173,325323
700000015727,Harmony Heights,Newry,54.168629,-6.3118253,310303,325716
700000015728,Castlekeele,Newry,54.17762,-6.3585658,307227,326645
700000015729,Fairfield Heights,Newry,54.1947535,-6.3548047,307429,328558
700000015730,Chapel,Newry,54.18105749,-6.41951542,303242,326938
700000015731,Father Cullen Park,Newry,54.189741,-6.3983004,304602,327935
700000015732,Ouley Road,Newry,54.265228,-6.239248,314774,336583
700000015733,Woodbrook Avenue,Lisburn,54.51482465,-6.09149082,323651,364614
700000015736,UU Magee Northland Road,DerryCity,55.00631634,-7.32459643,243267,417861
700000015737,Seymour Gardens,DerryCity,55.00296107,-7.28753798,245642,417511
700000015739,Altnagelvin Hospital Glenshane Road,DerryCity,54.98624731,-7.2957694,245134,415645
700000015740,Crescent Link Retail Park,DerryCity,54.99837322,-7.27274375,246594,417010
700000015741,Shepherds Glen,DerryCity,54.99429768,-7.30547151,244504,416535
700000015742,North West Transport Hub,DerryCity,54.99247686,-7.313529969,243988,416325
700000015744,John Street,DerryCity,54.99264939,-7.31898287,243641,416343
700000015745,Strand Road,DerryCity,54.99784682,-7.32156677,243470,416920
700000015746,Drumahoe Park & Ride,LondonderryCounty,54.97459176,-7.2586504,247524,414372
700000015747,Main Street,LondonderryCounty,54.92348415,-6.91859245,269385,408964
700000015748,Limavady Grammar School Grounds,Limavady,55.04260167,-6.94796078,267305,422198
700000015749,Barnault,Limavady,54.99625484,-7.02625253,262372,416966
700000015750,Greystone,Limavady,55.04425838,-6.94425668,267539,422386
700000015751,Grasmere,Coleraine,55.13889932,-6.64358233,286554,433253
700000015752,The Mall,Coleraine,55.13285975,-6.6710374,284816,432547
700000015753,Irwin Avenue,Limavady,55.038472,-6.9488845,267250,421735
700000015754,Asda,Strabane,54.83050893,-7.47003764,234109,398209
700000015755,Glebe Park,Strabane,54.78518077,-7.49949393,232252,393149
700000015756,Peacock Road,LondonderryCounty,54.78361989,-7.49351383,232638,392978
700000015757,Lifford,Strabane,54.83185628,-7.48251545,233306,398353
700000015758,Portmore Road,Coleraine,55.18807977,-6.7125703,282051,438643
700000015759,Causeway Hospital Roundabout,Coleraine,55.12301854,-6.6502153,286162,431475
700000015760,Lodge Hotel,Coleraine,55.1259521,-6.65824956,285643,431792
700000015761,St Malachy's Church,Coleraine,55.12858967,-6.66577224,285158,432076
700000015762,Castlerock Orange Hall,Coleraine,55.16380247,-6.78803057,277291,435854
700000015763,237-239 Seacoast Road,Coleraine,55.11179587,-6.94965293,267078,429897
700000015764,Drumcrun Road,Limavady,55.11797996,-6.95326567,266837,430582
700000015765,Dunegore,Larne,54.71993199,-6.13749092,320067,387363
700000015766,Mount Stewart Car Park,Ballymena,54.55004149,-5.60000231,355342,369508
700000015767,Woodbrook Eco Village,Lisburn,54.51344315,-6.09048973,323720,364462
700000015768,Market Square,Ballymena,54.71550325,-6.22126253,314682,386730
700000015769,Asda,Ballymena,54.7280587,-6.23077174,314034,388112
700000015770,Carnbeg Industrial Estate 2,Antrim,54.72999826,-6.23439749,313795,388322
700000015771,Kintyre,Antrim,54.73091212,-6.21642692,314950,388453
700000015772,Ulster Bank,Omagh,54.52282672,-7.72153706,218082,363864
700000015773,Lack Finger Post,Omagh,54.54394923,-7.41335909,238018,366338
700000015774,Watson Park,Omagh,54.61294531,-7.32467205,243684,374070
700000015775,Clogher,Omagh,54.41313413,-7.16860884,254030,351936
700000015776,Gortin Mart,Omagh,54.7173412,-7.23160334,249570,385753
700000015777,Gortin Mart,Omagh,54.71725168,-7.23165159,249567,385743
700000015778,Crossroads,Omagh,54.68962836,-7.07831456,259489,382787
700000015779,Hospital Crossroads,Omagh,54.59426195,-7.26780253,247380,372027
700000015780,Mullaghmena Meadows,Omagh,54.61156407,-7.33480137,243031,373910
700000015781,Mullaghmena Meadows,Omagh,54.61175837,-7.3341946,243070,373932
700000015782,Mountjoy Road,Omagh,54.60385463,-7.3009925,245224,373073
700000015783,Desertmartin,Magherafelt,54.76999976,-6.67301298,285456,392152
700000015784,Police Station,Omagh,54.60265209,-7.30902842,244706,372934
700000015785,Village,Omagh,54.73257744,-7.45784258,234977,387313
700000015786,Ardstraw Gospel Hall,Omagh,54.73405535,-7.45889397,234908,387477
700000015787,Old Killyclogher Road,Omagh,54.60470412,-7.27888052,246652,373182
700000015788,Coolnagard Avenue,Omagh,54.58910508,-7.30427689,245028,371429
700000015789,Festival Park,Omagh,54.59576239,-7.29817614,245415,372174
700000015790,Gulladuff Crossroads,Magherafelt,54.83255467,-6.60372954,289773,399200
700000015791,Glendore Wood,Omagh,54.61069865,-7.26439671,247581,373859
700000015792,Mullins Shop,Enniskillen,54.3434151,-7.65026967,222796,343913
700000015793,The Diamond,Enniskillen,54.10073853,-7.44451726,236390,316986
700000015794,The Diamond,Enniskillen,54.10060441,-7.44465663,236381,316971
700000015795,St Mary's GAA Club,DerryCity,54.19161307,-7.70494038,219311,326999
700000015796,St Mary's GAA Club,Enniskillen,54.19173929,-7.70512331,219299,327013
700000015797,Ballyshannon Bus Station,Enniskillen,54.5007292,-8.18969857,187760,361385
700000015798,Astoria Road,Enniskillen,54.48129886,-8.27385776,182299,359240
700000015799,South West Acute Hospital,Enniskillen,54.36662628,-7.63441111,223814,346502
700000015800,South West Acute Hospital,Enniskillen,54.36762112,-7.63364841,223863,346613
700000015801,Barragh Gardens,Enniskillen,54.42715926,-7.59583225,226283,353254
700000015802,Barragh Gardens,Enniskillen,54.42716788,-7.59572432,226290,353255
700000015803,Regal Pass,Enniskillen,54.34386199,-7.63731931,223638,343967
700000015804,East Bridge Street,Enniskillen,54.34416763,-7.63441054,223827,344002
700000015805,Elliot Place,Enniskillen,54.34466328,-7.65008993,222807,344052
700000015806,Wesley Street,Enniskillen,54.34634997,-7.64320214,223254,344242
700000015807,Thompson's Cottages,Lisburn,54.53310184,-5.98474463,330505,366841
700000015808,Dromara Road,Lisburn,54.41517832,-6.04516277,326959,353606
700000015809,Rockview Park,Lisburn,54.42030644,-6.04890917,326700,354170
700000015810,Course Corner,Lisburn,54.48843235,-6.12337017,321665,361621
700000015811,Clarehill Road,Lisburn,54.47954896,-6.22034879,315406,360469
700000015812,Chapel Corner,Lisburn,54.46999457,-6.18685817,317604,359461
700000015813,St James,Lisburn,54.47237342,-6.14235524,320482,359801
700000015814,Aghnatrisk Cottages,Lisburn,54.46923116,-6.12216684,321800,359486
700000015815,Eliem Church,Lisburn,54.46864657,-6.11693359,322141,359430
700000015816,Trench Road,Lisburn,54.4674488,-6.10640713,322827,359315
700000015817,Aghnatrisk Cross,Lisburn,54.47569795,-6.11336974,322351,360221
700000015818,Berkeley Hall Court Lisburn,Lisburn,54.50275052,-6.02502043,327993,363389
700000015819,Glenavy Road,Lisburn,54.52605528,-6.0812507,324280,365882
700000015820,Drumbeg Drive,Lisburn,54.50327623,-6.0636224,325491,363378
700000015821,Glenavy Road,Lisburn,54.52586518,-6.08059539,324323,365862
700000015822,Church,Lisburn,54.61410028,-6.12042376,321482,375613
700000015823,Airport Road,Lisburn,54.50205473,-6.21117336,315937,362989
700000015824,Chestnut Hill Road,Lisburn,54.50179287,-6.22021575,315352,362945
700000015825,Tullyrusk Road,Lisburn,54.5973377,-6.12291368,321371,373743
700000015826,Boomers Way,Lisburn,54.529019,-6.06988083,325007,366232
700000015827,Boomers Way,Lisburn,54.5286374,-6.07130461,324916,366187
700000015828,Knocklynn Road,Coleraine,55.11252698,-6.64538499,286493,430313
700000015829,Fairhead Caravan Park,Coleraine,55.2023973,-6.2699358,310202,440846
700000015830,White Hall Drive,Coleraine,55.20158837,-6.266608903,310416,440761
700000015831,Fogarty Crescent,Coleraine,55.19914503,-6.262664362,310674,440496
700000015832,Hayes Caravan Park,Coleraine,55.20977738,-6.25425575,311180,441692
700000015833,Causeway Holiday Village,Coleraine,55.20920409,-6.24851187,311547,441638
700000015834,Ballyness Caravan Park,Coleraine,55.1940485,-6.516538148,294522,439555
700000015835,Kilraughts Road End,Coleraine,55.070769,-6.501465,295776,425852
700000015836,Sainsbury's,Coleraine,55.12108699,-6.67553508,284554,431231
700000015837,Castlerock Road,Coleraine,55.1346776,-6.68153761,284139,432735
700000015838,Sainsbury's,Coleraine,55.12067267,-6.67460833,284614,431186
700000015839,Rathvarna Heights,Lisburn,54.52455325,-6.07437022,324730,365727
700000015840,Ballygowan Road,Downpatrick,54.4680924,-5.8261775,340989,359911
700000015841,Hill Street,Downpatrick,54.260117,-5.608887,355860,337223
700000015843,Quoile Park,Downpatrick,54.3388343,-5.7144779,348696,345755
700000015844,Ard Ri Park,Armagh,54.34843109,-6.67137645,286448,345229
700000015845,Barrick Hill,Armagh,54.3477258,-6.6440632,288223,345183
700000015846,Cavan Bus Station,Armagh,53.99036271,-7.36331034,241813,304745
700000015847,Jubilee Road,Armagh,54.18151363,-7.23213704,250186,326107
700000015848,Smithborough Village,Armagh,54.22229696,-7.09566885,259038,330752
700000015849,Monaghan Bus Station,,54.25207855,-6.97022231,267170,334178
700000015850,Library,,54.2488501,-6.97090105,267133,333819
700000015851,Hanratty's Pub,,54.11874633,-6.73645254,282674,319586
700000015852,Hanratty's Pub,,54.11899141,-6.73668979,282658,319613
700000015853,Artasooly Road,Armagh,54.38925153,-6.73890031,281976,349692
700000015855,Quinns Corner,Armagh,54.2628353,-6.4795753,299122,335953
700000015856,Tullyallen Junction,Armagh,54.2672392,-6.4836921,298844,336437
700000015857,Edenaveys,Armagh,54.3310146,-6.6226218,289653,343350
700000015858,Eglish Road,Armagh,54.46253151,-6.56452738,293134,358064
700000015859,Neills Villas,Armagh,54.2742145,-6.4677997,299862,337236
700000015860,Ballygowan Road,Craigavon,54.3420223,-6.2882714,311373,345052
700000015861,Hill Street,Craigavon,54.3533295,-6.264988,312856,346347
700000015862,Hill Street,Craigavon,54.3536637,-6.2645104,312886,346385
700000015863,Dobbies,Lisburn,54.5038935,-6.02678708,327875,363513
700000015864,Glenwood Green,Lisburn,54.52826348,-6.08338706,324135,366124
700000015865,Killowen Grange,Lisburn,54.52683384,-6.08048815,324327,365970
700000015866,Du Pont Maydown,LondonderryCounty,55.0360303,-7.24067191,248601,421224
700000015867,Ardgarvan Cottages,LondonderryCounty,55.02327808,-6.92926626,268533,420065
700000015868,Ardgarvan Cottages,LondonderryCounty,55.02278359,-6.9292169,268537,420010
700000015869,Glenedra Road,LondonderryCounty,54.88430064,-7.00634522,263823,404521
700000015870,Ardee Bypass,LondonderryCounty,53.86477483,-6.54129281,296017,291565
700000015871,Ardee Bypass,LondonderryCounty,53.86464964,-6.54134276,296014,291551
700000015872,Westlake,LondonderryCounty,55.02583582,-7.26569502,247013,420072
700000015873,South West Acute Hospital Grounds,Enniskillen,54.36517406,-7.63842383,223554,346339
700000015874,Old Mill Grove,Belfast Metro Ops,54.59250894,-5.77690469,343748,373858
700000015875,Old Mill Dale,Belfast Metro Ops,54.59089985,-5.77784335,343693,373677
700000015876,Coopers Mill Park,Belfast Metro Ops,54.5888412,-5.78072491,343514,373442
700000015877,Old Mill Park,Belfast Metro Ops,54.58977359,-5.77914245,343613,373549
700000015878,Old Mill Dale,Belfast Metro Ops,54.59154188,-5.77757629,343708,373749
700000015879,Old Mill Close,Belfast Metro Ops,54.59321704,-5.77729936,343720,373936
700000015880,Nelson Street,Belfast Metro Ops,54.61195044,-5.9208336,334382,375737
700000015881,Carlisle Avenue,Newcastle,54.398863,-5.8873217,337256,352085
700000015882,Attical Bog Road,Newcastle,54.1164582,-6.0365395,328441,320375
700000015883,Garvagh Court,DerryCity,55.00634969,-7.27724115,246297,417895
700000015884,Crescent Link,DerryCity,55.00089813,-7.27588589,246390,417289
700000015886,Bishop Street,DerryCity,54.99107164,-7.3276333,243089,416162
700000015887,Foyle Park,DerryCity,54.98914965,-7.33094602,242879,415946
700000015888,Sevenoaks,DerryCity,54.9928859,-7.2774519,246299,416396
700000015889,Sevenoaks,Downpatrick,54.99294961,-7.27759136,246290,416403
700000015890,Lisnagelvin Shopping Centre,DerryCity,54.99008054,-7.2953586,245156,416072
700000015891,Old Dromore Road,Lisburn,54.4428865,-6.1128636,322479,356569
700000015892,Down Business Park,Downpatrick,54.3454518,-5.7336565,347425,346451
700000015893,Edgewater,Lisburn,54.50437565,-6.03930033,327063,363544
700000015894,Edgewater,Lisburn,54.50457714,-6.0389819,327083,363567
700000015895,Slievenaman Road Lay-by,Newcastle,54.175296,-6.0448869,327714,326908
700000015896,Manse Road,Downpatrick,54.524238,-5.8893431,336706,366035
700000015897,Glen Road Industrial Estate,Belfast Metro Ops,54.57697443,-6.02226692,327939,371655
700000015898,Glen Road Industrial Estate,Belfast Metro Ops,54.57684078,-6.02233526,327935,371640
700000015899,Hawthorn Glen,Belfast Metro Ops,54.57790796,-6.02661429,327655,371751
700000015900,Hannahstown Hill,Belfast Metro Ops,54.57998588,-6.02841636,327532,371979
700000015901,Newcastle Street,Newcastle,54.0642574,-6.0023418,330844,314629
700000015902,Cromac Street Gasworks,Belfast Metro Ops,54.5906255,-5.92428751,334229,373357
700000015903,Elmwood Presbyterian Church,Lisburn,54.52528513,-6.07575687,324638,365806
700000015904,Medical Centre Dunluce Avenue,Coleraine,55.20208223,-6.65133013,285924,440277
700000015905,Slieve Gullion Forest Park,Newry,54.11456906,-6.40852752,304126,319554
700000015907,Musgrave Park Hospital,Belfast Metro Ops,54.56698283,-5.97552738,330993,370629
700000015908,Musgrave Park Hospital,Belfast Metro Ops,54.56945707,-5.97787894,330833,370900
700000015909,Musgrave Park Hospital,Belfast Metro Ops,54.56913301,-5.98214749,330558,370856
700000015910,Musgrave Park Hospital,Belfast Metro Ops,54.5676997,-5.98240387,330546,370696
700000015911,Musgrave Park Hospital,Belfast Metro Ops,54.56741626,-5.97941804,330740,370670
700000015912,Musgrave Park Hospital,Belfast Metro Ops,54.56691189,-5.97451035,331059,370623
700000015913,Musgrave Park Hospital,Belfast Metro Ops,54.5672098,-5.97352141,331122,370658
700000015914,Howard Street,Belfast Metro Ops,54.59583287,-5.93245589,333684,373921
700000015915,Tamnamore Park and Ride,LondonderryCounty,54.49681893,-6.65090146,287463,361771
700000015916,George Street,Ballymena,54.8654434,-6.2792748,310531,403325
700000015917,Turmoyra Court,Armagh,54.48057269,-6.35407671,306736,360372
700000015918,Bridge Street,Newry,54.17051041,-6.34077775,308410,325882
700000015919,Bridge Street,Newry,54.17052478,-6.34051684,308427,325884
700000015920,South By-Pass,LondonderryCounty,53.97105893,-6.70194258,285232,303189
700000015921,Lindara Park,Larne,54.85645658,-5.84373315,338526,403100
700000015922,Lindara Crescent,Larne,54.85754038,-5.84506143,338437,403218
700000015923,Blackthorn Rise,Larne,54.85961526,-5.8470534,338302,403445
700000015924,Walnut Park,Larne,54.86151185,-5.84861894,338195,403653
700000015925,Sanda Drive,Larne,54.86419345,-5.84682496,338301,403955
700000015926,Eglinton Primary School,LondonderryCounty,55.02430528,-7.18204074,252365,419961
700000015927,Woodvale Road,LondonderryCounty,55.02511539,-7.18229006,252348,420051
700000015928,Dellwood,LondonderryCounty,55.01927453,-7.18064232,252461,419402
700000015929,Dellwood,LondonderryCounty,55.0192573,-7.18075211,252454,419400
700000015930,Ardfada,LondonderryCounty,54.96182559,-7.26280393,247273,412948
700000015931,Crescent Link,LondonderryCounty,54.9894883,-7.29236954,245348,416008
700000015932,Burntollet Bridge,LondonderryCounty,54.94021377,-7.21554771,250327,410575
700000015933,St Colmcille's Primary School,LondonderryCounty,54.91264332,-7.16141694,253833,407546
700000015934,Market Square,LondonderryCounty,54.91151203,-7.1537224,254328,407426
700000015935,St Mary's College,LondonderryCounty,55.01111577,-7.32832961,243023,418393
700000015936,Faughanview Park,LondonderryCounty,54.90902716,-7.1363281,255447,407163
700000015937,Church Meadow,DerryCity,54.99646008,-7.28949689,245524,416786
700000015938,Gulf Road,LondonderryCounty,54.92570447,-7.18653801,252205,408981
700000015939,Gulf Road,LondonderryCounty,54.92325069,-7.18766368,252136,408707
700000015940,Glenshane Road Brackfield,LondonderryCounty,54.93434829,-7.21004559,250687,409926
700000015941,Gortnaran Road,LondonderryCounty,54.91819704,-7.18018652,252622,408150
700000015942,Woodend Road,LondonderryCounty,54.85134377,-7.43306963,236466,400547
700000015943,Woodend Road,LondonderryCounty,54.85145141,-7.43303699,236468,400559
700000015944,Ballymagorry Village,LondonderryCounty,54.8599299,-7.42893167,236724,401505
700000015945,Maydown Training Centre,LondonderryCounty,55.02801391,-7.25311425,247815,420323
700000015946,Maydown Industrial Estate,LondonderryCounty,55.02745382,-7.25406288,247755,420260
700000015947,Eastbank,LondonderryCounty,55.03062417,-7.26579513,247001,420605
700000015948,Westlake,Lisburn,55.02591486,-7.26539649,247032,420081
700000015949,Belfray Country Inn,LondonderryCounty,54.96200366,-7.24787612,248229,412978
700000015950,Heathfield,DerryCity,55.0260409,-7.30051332,244786,420072
700000015951,O Donovan Road,DerryCity,55.03018327,-7.2960782,245065,420536
700000015952,Springfield Road,DerryCity,55.03461554,-7.28441153,245806,421037
700000015953,Thornhill Gate,DerryCity,55.03690533,-7.27970984,246104,421295
700000015954,Thornhill Gate,DerryCity,55.03742358,-7.27924696,246133,421353
700000015955,Alder Road,DerryCity,55.03876035,-7.2774555,246246,421503
700000015956,Alder Road,DerryCity,55.03962278,-7.27747126,246244,421599
700000015957,Templeard,DerryCity,55.0479935,-7.27426983,246439,422533
700000015958,Cloncool Park,DerryCity,55.04541541,-7.27275206,246539,422247
700000015959,Clonliffe Park,DerryCity,55.05031288,-7.26410507,247086,422798
700000015960,St Peter's Church,DerryCity,55.02329545,-7.30578328,244452,419763
700000015961,Smithfield Square,Belfast Europa,54.60165907,-5.93373916,333582,374567
700000015962,Main Street,Armagh,54.29263075,-6.84413793,275316,338820
700000015963,Coshquin,LondonderryCounty,55.03362707,-7.35846518,241072,420881
700000015984,Coshquin,LondonderryCounty,55.03326071,-7.35712608,241158,420841
700000015985,Wheatfield,DerryCity,55.07093477,-7.26821931,246799,425091
700000015986,Main Street,DerryCity,55.06740923,-7.26898801,246754,424698
700000015987,Liberty Bridge,DerryCity,55.06416287,-7.26987669,246701,424336
700000015988,Liberty Bridge,DerryCity,55.0641377,-7.27017452,246682,424333
700000015989,Main Street,LondonderryCounty,55.06761769,-7.26929726,246734,424721
700000015990,Nixon's Corner,LondonderryCounty,54.97706634,-7.37453149,240101,414575
700000015991,Nixon's Corner,LondonderryCounty,54.97715367,-7.374046,240132,414585
700000015992,Killea Village,LondonderryCounty,54.97822773,-7.4036715,238234,414688
700000015993,Gortaclee Road End,Coleraine,55.07583078,-6.05581904,324229,427119
700000015994,Kilnadore Road,Coleraine,55.07636572,-6.0606316,323920,427170
700000015995,Ardmoyle Road,Coleraine,55.07817462,-6.05857099,324046,427375
700000015996,Causeway Holiday Village,Coleraine,55.20924588,-6.24933016,311498,441643
700000015997,Hayes Caravan Park,Coleraine,55.20931296,-6.25463726,311160,441642
700000015998,Market Street,Coleraine,55.201455,-6.251752,311362,440770
700000015999,Abbey Road,Newtownards,54.60712705,-5.53252736,359484,376012
700000016000,Millisle Primary School,Newtownards,54.60736381,-5.53091862,359587,376042
700000016003,College Square North RBAI,Belfast Europa,54.59775554,-5.93666041,333406,374127
700000016004,Ballyhenry Road,Newtownabbey,54.68265146,-5.9678817,331115,383517
700000016005,Ballyhenry Avenue,Newtownabbey,54.6805924,-5.96832572,331093,383287
700000016006,Glenvarna Drive,Newtownabbey,54.68002686,-5.96407435,331369,383232
700000016007,Glendhu Park,Belfast Metro Ops,54.61459143,-5.85388201,338698,376161
700000016008,Glenluce Drive,Belfast Metro Ops,54.61468723,-5.85624562,338545,376167
700000016009,Glendhu Manor,Belfast Metro Ops,54.61535391,-5.86091697,338241,376232
700000016010,Carnfunnock Country Park,Larne,54.88988569,-5.84253958,338488,406823
700000016011,Dundonald Park & Ride,Belfast Metro Ops,54.59607859,-5.79767814,342393,374213
700000016012,Ballantine Gardens,Lisburn,54.50700223,-6.02458371,328008,363863
700000016013,Holburn Hall lower,Lisburn,54.50278134,-6.02305826,328120,363396
700000016014,Holborn Hall,Lisburn,54.50263181,-6.02105849,328250,363383
700000016015,Belmont Road,Lisburn,54.52800032,-6.06517096,325315,366127
700000016016,Kenilworth Mews,Lisburn,54.52894719,-6.06202108,325516,366238
700000016017,Highfields Avenue,Lisburn,54.52883637,-6.06071323,325601,366228
700000016018,Highfields Park,Lisburn,54.53053414,-6.05901061,325706,366420
700000016019,Burandell Manor,Lisburn,54.53165936,-6.0591426,325694,366545
700000016020,Linen Green,Lisburn,54.52929131,-6.06724176,325177,366267
700000016021,Lady Wallace Avenue,Lisburn,54.53082437,-6.07322528,324785,366427
700000016022,Lady Wallace Road,Lisburn,54.53084109,-6.07427502,324717,366427
700000016023,Lady Wallace Link,Lisburn,54.5307781,-6.07596191,324608,366417
700000016024,Sir Richard Wallace Road,Lisburn,54.53121525,-6.07802697,324473,366462
700000016025,Fountain Crescent,Lisburn,54.53034929,-6.07837664,324453,366365
700000016026,Lady Wallace Road,Lisburn,54.52948932,-6.07571357,324628,366274
700000016028,Ludlow Square,Belfast Metro Ops,54.61059898,-5.93057725,333757,375568
700000016029,Ludlow Square,Belfast Metro Ops,54.6106613,-5.93106943,333725,375574
700000016030,Dunore Court,Belfast Metro Ops,54.61192289,-5.93444199,333503,375708
700000016031,Hartwell Place,Belfast Metro Ops,54.61184236,-5.93393523,333536,375700
700000016032,Mountjoy Village,LondonderryCounty,54.64739483,-7.34742985,242178,377891
700000016033,Mountjoy Village,LondonderryCounty,54.64722241,-7.34710731,242199,377872
700000016034,Railway Street,LondonderryCounty,54.82900079,-7.46820576,234228,398042
700000016035,Railway Street,LondonderryCounty,54.82905393,-7.46803391,234239,398048
700000016036,Naval Club,Belfast Metro Ops,54.59217361,-5.93442066,333569,373510
700000016037,Dungiven Bus Depot (Bus Stop),LondonderryCounty,54.92941926,-6.9238171,269039,409620
700000016042,Strabane Bus Station,LondonderryCounty,54.82654105,-7.4706186,234075,397767
700000016043,Crevenagh Road P&R SB,Omagh,54.5962654,-7.28893119,246012,372236
700000016044,Hollybush School,DerryCity,55.05137732,-7.2663386,246942,422915
700000016045,Whitehouse,DerryCity,55.02761001,-7.34688058,241819,420218
700000016046,Altnagelvin Hospital,DerryCity,54.98639513,-7.29337682,245287,415663
700000016047,Tamnaherin Road Junction,LondonderryCounty,54.95473785,-7.23797545,248872,412176
700000016048,Killycorr Avenue,LondonderryCounty,54.8997105,-7.10023975,257775,406155
700000016049,Hunter's Walk,Newcastle,54.21765296,-5.89089932,337630,331912
700000016050,Northfields Park & Ride,Newcastle,54.2309532,-5.8956197,337278,333383
700000016051,Aurora,Bangor,54.65097669,-5.66570874,350718,380598
700000016052,Omniplex,Craigavon,54.4482181,-6.3962823,304080,356706
700000016053,Omniplex,Craigavon,54.4477857,-6.3956985,304119,356659
700000016054,St Malachys High School,Newcastle,54.2581022,-5.9495616,333670,336300
700000016055,Maze Turning Circle,Lisburn,54.49216262,-6.09760937,323323,362081
700000016056,Pond Park Avenue,Lisburn,54.5235191,-6.06138235,325574,365635
700000016057,Mourneview Park,Newcastle,54.0716726,-5.9875185,331788,315481
700000016058,Henry Street,Enniskillen,54.34557407,-7.64819088,222930,344154
700000016059,Ballymartin Park & Ride,Belfast Europa,54.7100058,-6.0642097,324819,386386
700000016060,McCandless Street,Belfast Metro Ops,54.6105006,-5.95120091,332425,375518
700000016061,Village,Craigavon,54.5201434,-6.2709923,312010,364904
700000016062,Northcott,Belfast Metro Ops,54.6781718,-5.96275623,331460,383028
700000016063,Hamilton Road,Belfast Metro Ops,54.60337372,-5.89972703,335774,374823
700000016064,Queens Road,Belfast Metro Ops,54.61474632,-5.89855291,335812,376091
700000016065,Danesfort,Belfast Metro Ops,54.56985622,-5.94134865,333194,371013
700000016066,Holywood Exchange,Belfast Metro Ops,54.6236624,-5.86178163,338157,377155
700000016067,Blackstaff Road,Belfast Metro Ops,54.57638167,-5.97878878,330752,371669
700000016068,Glen Road Heights,Belfast Metro Ops,54.5772249,-6.01014442,328722,371705
700000016069,Glen Road Heights,Belfast Metro Ops,54.57753513,-6.00934049,328773,371741
700000016070,Millmount Roundabout,Belfast Metro Ops,54.58200988,-5.79237339,342785,372658
700000016071,Greer's Road,,54.50502074,-6.77224851,279585,362540
700000016076,Glenview,,55.03907886,-6.94244611,267661,421809
700000016077,Glenview,,55.0391747,-6.94226308,267672,421820
700000016078,Ballyquin Road,,55.03548282,-6.93693083,268019,421414
700000016079,Balmoral Park,,54.49235795,-6.09746139,323332,362103
700000016080,Macfin Road,,55.07852647,-6.56332483,291807,426633
700000016081,Taughy Road,,55.06601273,-6.56249,291889,425241
700000016082,Lislagan Road,,55.04815897,-6.502085987,295791,423335
700000016083,Donaghbrook,,55.06312112,-6.51357986,295021,424985
700000016084,Trinity Drive,,55.07246974,-6.51148684,295132,426028
700000016085,Agherton Gardens,,55.07718553,-6.50257264,295690,426565
700000016086,Carnany Park,,55.06827544,-6.49030876,296498,425592
700000016087,Carnany Gardens,,55.06836783,-6.49196463,296392,425600
700000016088,Carnany Gardens,,55.07017731,-6.49227229,296368,425801
700000016089,Carnany Court,,55.06860072,-6.4937788,296272,425622
700000016090,Dublin Airport T2,,53.42660828,-6.24013055,317035,243252
700000016091,Haddens Corner,,54.442142,-6.572015,292695,355785
700000016092,Killea Village,,54.97821286,-7.4061393,238076,414685
700000016093,Legnaduff,,54.97848976,-7.40950863,237860,414714
700000016094,Legnaduff,,54.9783656,-7.40983843,237839,414700
700000016108,Ormeau Embankment,,54.5905201,-5.91293645,334963,373367
700000016109,Omagh Hospital & Primary Care Complex,,54.5907636,-7.26568413,247521,371639
700000016110,John F Kennedy Park,,54.188772,-6.3734034,306230,327864
700000016111,John F Kennedy Park,,54.1889502,-6.37392775,306198,327884
700000016112,Acorn Hill,,54.1906526,-6.3892253,305193,328050
700000016113,Fountain Estate,,54.99304268,-7.32185092,243457,416385
700000016114,Brunswick Road,,54.99675629,-7.28028858,246113,416825
700000016115,Bligh's Lane,,54.99549375,-7.33629338,242530,416649
700000016116,O Naullian Crescent,,55.02190528,-7.34841171,241727,419582
700000016117,Hawthorn Grove,,55.01353289,-7.35844212,241094,418644
700000016118,Greenhaw Primary School,,55.02241765,-7.31574222,243816,419659
